"branch","selection_rule","pair_label","var1","var2","delta_A","dominance_waba","dominance_iwaba","flipped","r_R_billard","r_R_het","r_R_het_defined","delta_A_estimate","delta_A_ci_lower","delta_A_ci_upper","delta_A_ci_defined","delta_A_n_finite","delta_A_boot_defined_rate","delta_A_reject_null","delta_A_p_value","delta_A_q_value","delta_A_q_le_0_05","delta_A_q_le_0_10","r_R_het_estimate","r_R_het_ci_lower","r_R_het_ci_upper","r_R_het_ci_defined","r_R_het_n_finite","r_R_het_boot_defined_rate","r_R_het_reject_null","r_R_het_p_value","r_R_het_q_value","r_R_het_q_le_0_05","r_R_het_q_le_0_10","bootstrap_B","bootstrap_seed","checkpoint_file","checkpoint_every"
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_5308--Probe_14347","Probe_5308","Probe_14347",-0.000253938852736588,"Within","Within",FALSE,0.487796120878608,-0.330974333329745,TRUE,-0.000253938852736588,-0.00117581867721038,0.00327173184640393,TRUE,399,1,FALSE,0.005,0.00672645739910314,TRUE,TRUE,-0.330974333329745,-0.407008510147387,-0.0945014080390978,TRUE,399,1,TRUE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_5308--Probe_6457","Probe_5308","Probe_6457",0.555538879544711,"Between","Between",FALSE,0.920087484073539,0.825137989719084,TRUE,0.555538879544711,0.474969241021302,0.646987062837597,TRUE,399,1,TRUE,0.005,0.00672645739910314,TRUE,TRUE,0.825137989719084,0.710418197938397,0.901643984476509,TRUE,399,1,TRUE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_5308--Probe_6732","Probe_5308","Probe_6732",0.570517775566601,"Between","Between",FALSE,0.934471541066608,0.951262484995683,TRUE,0.570517775566601,0.458512437660112,0.686276520301601,TRUE,399,1,TRUE,0.005,0.00672645739910314,TRUE,TRUE,0.951262484995683,0.852796625158725,0.988710565024826,TRUE,399,1,TRUE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_5308--Probe_7889","Probe_5308","Probe_7889",0.425884529940746,"Between","Between",FALSE,0.884018326372428,0.782171691072376,TRUE,0.425884529940746,0.335650335496105,0.541564014454414,TRUE,399,1,TRUE,0.005,0.00672645739910314,TRUE,TRUE,0.782171691072376,0.616036188756227,0.894742426514978,TRUE,399,1,TRUE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_5308--Probe_1009","Probe_5308","Probe_1009",0.543569999210704,"Between","Between",FALSE,0.859431867099801,0.633290893114434,TRUE,0.543569999210704,0.444382856958777,0.653957088048422,TRUE,399,1,TRUE,0.005,0.00672645739910314,TRUE,TRUE,0.633290893114434,0.449168659788445,0.809950436989029,TRUE,399,1,TRUE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_5308--Probe_4351","Probe_5308","Probe_4351",0.540068050947981,"Between","Between",FALSE,0.893703835745163,0.741061222530949,TRUE,0.540068050947981,0.447999584520802,0.65422226853987,TRUE,399,1,TRUE,0.005,0.00672645739910314,TRUE,TRUE,0.741061222530949,0.567082340289119,0.882960392455384,TRUE,399,1,TRUE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_5308--Probe_7096","Probe_5308","Probe_7096",0.471539824724502,"Between","Between",FALSE,0.867806294075034,0.666645792509939,TRUE,0.471539824724502,0.362630071990113,0.576573625656339,TRUE,399,1,TRUE,0.005,0.00672645739910314,TRUE,TRUE,0.666645792509939,0.376049183630182,0.848412385662437,TRUE,399,1,TRUE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_5308--Probe_4602","Probe_5308","Probe_4602",0.515180892855054,"Between","Between",FALSE,0.898228672785333,0.752620465819652,TRUE,0.515180892855054,0.430913261575033,0.621757737110108,TRUE,399,1,TRUE,0.005,0.00672645739910314,TRUE,TRUE,0.752620465819652,0.515726609961892,0.883405707250197,TRUE,399,1,TRUE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_5308--Probe_930","Probe_5308","Probe_930",0.522769867585701,"Between","Between",FALSE,0.770248738558293,0.298746539808244,TRUE,0.522769867585701,0.43557745494111,0.621329983413203,TRUE,399,1,TRUE,0.005,0.00672645739910314,TRUE,TRUE,0.298746539808244,0.082821325389375,0.640729179231827,TRUE,399,1,TRUE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_5308--Probe_9236","Probe_5308","Probe_9236",0.0812053415982424,"Between","Between",FALSE,0.753011992826627,0.419731082624624,TRUE,0.0812053415982424,0.0374003979985774,0.140154396039704,TRUE,399,1,TRUE,0.005,0.00672645739910314,TRUE,TRUE,0.419731082624624,0.103294580335682,0.686234363874177,TRUE,399,1,TRUE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_5308--Probe_42","Probe_5308","Probe_42",0.324340440506511,"Between","Between",FALSE,0.827044589839162,0.53839812182487,TRUE,0.324340440506511,0.230647609313665,0.409923671061715,TRUE,399,1,TRUE,0.005,0.00672645739910314,TRUE,TRUE,0.53839812182487,0.329034383499621,0.731733722718148,TRUE,399,1,TRUE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_5308--Probe_7182","Probe_5308","Probe_7182",0.324340440506511,"Between","Between",FALSE,0.827044589839162,0.53839812182487,TRUE,0.324340440506511,0.230647609313665,0.409923671061715,TRUE,399,1,TRUE,0.005,0.00672645739910314,TRUE,TRUE,0.53839812182487,0.329034383499621,0.731733722718148,TRUE,399,1,TRUE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_45--Probe_7185","Probe_45","Probe_7185",0.667410512047448,"Between","Between",FALSE,1,1,TRUE,0.667410512047448,0.553294881443193,0.798482379626645,TRUE,399,1,TRUE,0.005,0.00672645739910314,TRUE,TRUE,1,1,1,TRUE,399,1,TRUE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_45--Probe_5998","Probe_45","Probe_5998",0.406747467098489,"Between","Between",FALSE,0.892218906339781,0.535209314174351,TRUE,0.406747467098489,0.319621811546613,0.497557089827946,TRUE,399,1,TRUE,0.005,0.00672645739910314,TRUE,TRUE,0.535209314174351,0.243922968765108,0.820364682877395,TRUE,399,1,TRUE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_45--Probe_13266","Probe_45","Probe_13266",0.326580820188429,"Between","Between",FALSE,0.78372212809498,0.459010379391565,TRUE,0.326580820188429,0.265383158416976,0.377036218913397,TRUE,399,1,TRUE,0.005,0.00672645739910314,TRUE,TRUE,0.459010379391565,-0.0452273656124912,0.714159964337105,TRUE,399,1,FALSE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_45--Probe_46","Probe_45","Probe_46",0.611499094271795,"Between","Between",FALSE,0.97311389335627,0.807199523664224,TRUE,0.611499094271795,0.525954115359333,0.739572465322273,TRUE,399,1,TRUE,0.005,0.00672645739910314,TRUE,TRUE,0.807199523664224,0.734953314967605,0.949213928802252,TRUE,399,1,TRUE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_45--Probe_7186","Probe_45","Probe_7186",0.611499094271795,"Between","Between",FALSE,0.97311389335627,0.807199523664224,TRUE,0.611499094271795,0.525954115359333,0.739572465322273,TRUE,399,1,TRUE,0.005,0.00672645739910314,TRUE,TRUE,0.807199523664224,0.734953314967605,0.949213928802252,TRUE,399,1,TRUE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_45--Probe_6731","Probe_45","Probe_6731",0.471702475918813,"Between","Between",FALSE,0.908615052640297,0.289767534300064,TRUE,0.471702475918813,0.38595556733738,0.568711706535644,TRUE,399,1,TRUE,0.005,0.00672645739910314,TRUE,TRUE,0.289767534300064,-0.043205750088303,0.640635842009152,TRUE,399,1,FALSE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_45--Probe_3597","Probe_45","Probe_3597",0.213940551612167,"Between","Between",FALSE,0.806871791635843,0.278641980368195,TRUE,0.213940551612167,0.148960676710634,0.270431498916244,TRUE,399,1,TRUE,0.005,0.00672645739910314,TRUE,TRUE,0.278641980368195,-0.230448355679331,0.679239746722184,TRUE,399,1,FALSE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_45--Probe_5729","Probe_45","Probe_5729",0.341552171685666,"Between","Between",FALSE,0.931887692492473,0.516284463902039,TRUE,0.341552171685666,0.26812235324541,0.424173886991185,TRUE,399,1,TRUE,0.005,0.00672645739910314,TRUE,TRUE,0.516284463902039,0.206590949267578,0.745391150762015,TRUE,399,1,TRUE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_45--Probe_1995","Probe_45","Probe_1995",0.356672770857393,"Between","Between",FALSE,0.752927373866001,0.430842418126392,TRUE,0.356672770857393,0.286437325864068,0.418418521602097,TRUE,399,1,TRUE,0.005,0.00672645739910314,TRUE,TRUE,0.430842418126392,-0.103878866188483,0.717781008330873,TRUE,399,1,FALSE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_45--Probe_4454","Probe_45","Probe_4454",0.231529125552833,"Between","Between",FALSE,0.9067456738932,0.307891522515888,TRUE,0.231529125552833,0.161614920449861,0.296353411198972,TRUE,399,1,TRUE,0.005,0.00672645739910314,TRUE,TRUE,0.307891522515888,-0.0669295992747802,0.666498177635151,TRUE,399,1,FALSE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_45--Probe_4614","Probe_45","Probe_4614",0.222611431031061,"Between","Between",FALSE,0.741328462817555,0.319231157446863,TRUE,0.222611431031061,0.158310766664954,0.281464235383002,TRUE,399,1,TRUE,0.005,0.00672645739910314,TRUE,TRUE,0.319231157446863,-0.218559600054219,0.695180734993388,TRUE,399,1,FALSE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_45--Probe_14347","Probe_45","Probe_14347",0.253139305515078,"Between","Between",FALSE,0.792751807358538,0.168357599587921,TRUE,0.253139305515078,0.207883750411944,0.316443874195742,TRUE,399,1,TRUE,0.005,0.00672645739910314,TRUE,TRUE,0.168357599587921,-0.0452160805709539,0.511678097590669,TRUE,399,1,FALSE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_45--Probe_6457","Probe_45","Probe_6457",0.27998110246161,"Between","Between",FALSE,0.901449830015792,0.487169393852934,TRUE,0.27998110246161,0.215284002261001,0.333011607960161,TRUE,399,1,TRUE,0.005,0.00672645739910314,TRUE,TRUE,0.487169393852934,-0.0669851959341486,0.793092456741258,TRUE,399,1,FALSE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_45--Probe_6732","Probe_45","Probe_6732",0.250673440671151,"Between","Between",FALSE,0.630292048700619,0.406382517940596,TRUE,0.250673440671151,0.188995777012971,0.310145262798312,TRUE,399,1,TRUE,0.005,0.00672645739910314,TRUE,TRUE,0.406382517940596,-0.141452649703951,0.709702682651789,TRUE,399,1,FALSE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_45--Probe_7889","Probe_45","Probe_7889",0.380790338919313,"Between","Between",FALSE,0.734524936910462,0.431393769345269,TRUE,0.380790338919313,0.317970387172398,0.453601478848657,TRUE,399,1,TRUE,0.005,0.00672645739910314,TRUE,TRUE,0.431393769345269,-0.00668585255614409,0.671910544970908,TRUE,399,1,FALSE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_45--Probe_1009","Probe_45","Probe_1009",0.252970599086963,"Between","Between",FALSE,0.882755978192811,0.449034624229902,TRUE,0.252970599086963,0.1909751802621,0.313436397493312,TRUE,399,1,TRUE,0.005,0.00672645739910314,TRUE,TRUE,0.449034624229902,-0.0341595323183868,0.755243151099081,TRUE,399,1,FALSE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_45--Probe_4351","Probe_45","Probe_4351",0.185197057527191,"Between","Between",FALSE,0.79873372372032,0.282461274266028,TRUE,0.185197057527191,0.130058032831542,0.233124320998722,TRUE,399,1,TRUE,0.005,0.00672645739910314,TRUE,TRUE,0.282461274266028,-0.273405998240367,0.667371830284586,TRUE,399,1,FALSE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
"top25","Top 25 probes ranked by the same one-way ANOVA F statistic used for the top-50 branch.","Probe_45--Probe_7096","Probe_45","Probe_7096",0.489154444563096,"Between","Between",FALSE,0.946389536117996,0.684623742244939,TRUE,0.489154444563096,0.391150477648715,0.594309567689415,TRUE,399,1,TRUE,0.005,0.00672645739910314,TRUE,TRUE,0.684623742244939,0.387612009208206,0.880531203411737,TRUE,399,1,TRUE,0.005,0.00666666666666667,TRUE,TRUE,399,20260322,"D:/08-MyProjects-new/04-I-WABA/05-I-WABA_20260330/I-WABA_Rproject/results/cancer14_pairwise_fdr_top25_checkpoint_v1.rds",25
