"K","n","p","n_rep","info_gain_mean","info_gain_sd","info_gain_mcse","delta_tr_mean","delta_tr_sd","delta_tr_mcse","radius_prop_mean","radius_prop_sd","radius_prop_mcse","mean_eta_B_waba_mean","mean_eta_B_waba_sd","mean_eta_B_waba_mcse","mean_E_waba_mean","mean_E_waba_sd","mean_E_waba_mcse","mean_eta_B_int_mean","mean_eta_B_int_sd","mean_eta_B_int_mcse","mean_E_int_mean","mean_E_int_sd","mean_E_int_mcse","mean_delta_eta_mean","mean_delta_eta_sd","mean_delta_eta_mcse","mean_pi_R_mean","mean_pi_R_sd","mean_pi_R_mcse","mean_E_R_het_int_mean","mean_E_R_het_int_sd","mean_E_R_het_int_mcse","mean_r_R_billard_mean","mean_r_R_billard_sd","mean_r_R_billard_mcse","mean_r_R_het_signed_mean","mean_r_R_het_signed_sd","mean_r_R_het_signed_mcse","prop_r_R_het_positive_mean","prop_r_R_het_positive_sd","prop_r_R_het_positive_mcse","prop_r_R_het_negative_mean","prop_r_R_het_negative_sd","prop_r_R_het_negative_mcse","prop_r_R_het_undefined_mean","prop_r_R_het_undefined_sd","prop_r_R_het_undefined_mcse","level5_mode","scenario","level5_note","equivocal_within_deg","equivocal_between_deg","equivocal_within_threshold","equivocal_between_threshold"
2,500,10,100,223.834606554968,139.264082293995,13.9264082293995,3.3104621347903,0.0940114483304962,0.00940114483304962,0.99388058524351,0.00343981806396549,0.000343981806396549,0.0363712434170022,0.0107044530877781,0.00107044530877781,0.0364464570737627,0.0107605495513773,0.00107605495513773,0.501157871131178,0.000652137534986672,6.52137534986672e-05,0.579139265948421,0.00101127019947794,0.000101127019947794,0.464786627714175,0.0100863609690368,0.00100863609690368,0.99388869384319,0.00340633556058072,0.000340633556058072,0.0142572034150465,0.00385810148034548,0.000385810148034548,0.999184650035529,0.000427539403287037,4.27539403287037e-05,NA,NA,NA,0.552888888888889,0.131346210113144,0.0131346210113144,0.447111111111111,0.131346210113144,0.0131346210113144,0,0,0,"k2_sign_only","complete_null","K=2 sign-only: P(+)=0.55, P(-)=0.45, undef=0.00",37.5,52.5,0.76732698797896,1.30322537284121
2,500,50,100,201.585248152291,75.1814204036565,7.51814204036565,16.6358635820107,0.376574998276298,0.0376574998276298,0.994134000568414,0.00274059921060998,0.000274059921060998,0.0352647574139021,0.00885431656710621,0.000885431656710621,0.0353349736134559,0.00889986048854305,0.000889986048854305,0.501104889918607,0.000518470359045962,5.18470359045962e-05,0.579057048898898,0.000803019167020011,8.03019167020011e-05,0.465840132504705,0.00834286587030242,0.000834286587030242,0.994164973640275,0.00271706724939567,0.000271706724939567,0.0144165876901038,0.0017782516913633,0.00017782516913633,0.999135150557909,0.000163466095725197,1.63466095725197e-05,NA,NA,NA,0.540751020408163,0.0593603578239989,0.00593603578239989,0.459248979591837,0.0593603578239989,0.00593603578239989,0,0,0,"k2_sign_only","complete_null","K=2 sign-only: P(+)=0.54, P(-)=0.46, undef=0.00",37.5,52.5,0.76732698797896,1.30322537284121
2,1000,2,100,2646.12921646856,7324.7876040183,732.47876040183,0.667828470635664,0.0220341146979925,0.00220341146979925,0.997309740359643,0.00278837870109402,0.000278837870109402,0.0246573930669963,0.0143575225201857,0.00143575225201857,0.0246774794104723,0.0143843813407593,0.00143843813407594,0.500505233785283,0.00052726981901611,5.2726981901611e-05,0.578129123006284,0.000813661513760383,8.13661513760383e-05,0.475847840718287,0.0138536592446153,0.00138536592446153,0.997315678180978,0.00279284241016326,0.000279284241016326,0.0106723768147021,0.00600881500051979,0.000600881500051979,0.999611355167607,0.000493327836848093,4.93327836848093e-05,NA,NA,NA,0.56,0.498887651569859,0.0498887651569859,0.44,0.498887651569859,0.0498887651569859,0,0,0,"k2_sign_only","complete_null","K=2 sign-only: P(+)=0.56, P(-)=0.44, undef=0.00",37.5,52.5,0.76732698797896,1.30322537284121
2,1000,5,100,646.642341187015,667.177056127087,66.7177056127087,1.66503452355909,0.0439244107888641,0.00439244107888641,0.997086669759214,0.00232236070167237,0.000232236070167237,0.0249033224130983,0.0106609828864717,0.00106609828864717,0.0249272874299395,0.0106859803187289,0.00106859803187289,0.500546686668892,0.000437335607842196,4.37335607842196e-05,0.578193267005459,0.000675201064093585,6.75201064093585e-05,0.475643364255793,0.010241001835471,0.0010241001835471,0.997097901241782,0.00231320054578048,0.000231320054578048,0.0104635690066945,0.0039462391854724,0.00039462391854724,0.999570407692758,0.000306596166050451,3.06596166050451e-05,NA,NA,NA,0.522,0.190469913316481,0.0190469913316481,0.478,0.190469913316481,0.0190469913316481,0,0,0,"k2_sign_only","complete_null","K=2 sign-only: P(+)=0.52, P(-)=0.48, undef=0.00",37.5,52.5,0.76732698797896,1.30322537284121
2,1000,10,100,474.849597136855,290.065447705799,29.0065447705799,3.32712017014626,0.0746192273421201,0.00746192273421201,0.997086870780863,0.00176444286876099,0.000176444286876099,0.0250671384610361,0.00840315572397255,0.000840315572397255,0.0250907633305238,0.00842207544787412,0.000842207544787412,0.500546975540383,0.000332763277005694,3.32763277005694e-05,0.578193674024366,0.000513723460635229,5.13723460635229e-05,0.475479837079347,0.00808140189706497,0.000808140189706497,0.997095974716283,0.00176038378198425,0.000176038378198425,0.0102772634509521,0.00297626415984383,0.000297626415984383,0.999588910044629,0.0002057320949944,2.057320949944e-05,NA,NA,NA,0.537555555555556,0.112547173188811,0.0112547173188811,0.462444444444444,0.112547173188811,0.0112547173188811,0,0,0,"k2_sign_only","complete_null","K=2 sign-only: P(+)=0.54, P(-)=0.46, undef=0.00",37.5,52.5,0.76732698797896,1.30322537284121
2,1000,50,100,399.551534497707,149.54427559498,14.954427559498,16.6349761101567,0.294295747983647,0.0294295747983647,0.996980967930824,0.00158926387658446,0.000158926387658446,0.0253471410135151,0.00716412152013909,0.000716412152013909,0.0253726637329763,0.00718289457361467,0.000718289457361467,0.500567579783149,0.000298844211883506,2.98844211883506e-05,0.578225580801337,0.000461520565363219,4.61520565363219e-05,0.475220438769634,0.00686869710728758,0.000686869710728758,0.996987953575296,0.00157933144831545,0.000157933144831545,0.010238448218267,0.00143056552875735,0.000143056552875735,0.999585512332364,7.7969066689622e-05,7.7969066689622e-06,NA,NA,NA,0.548285714285714,0.0676529842705876,0.00676529842705875,0.451714285714286,0.0676529842705876,0.00676529842705876,0,0,0,"k2_sign_only","complete_null","K=2 sign-only: P(+)=0.55, P(-)=0.45, undef=0.00",37.5,52.5,0.76732698797896,1.30322537284121
3,100,2,100,37.2237009391658,47.5271353120842,4.75271353120842,0.647119056180433,0.0650361678877328,0.00650361678877328,0.943577223654521,0.0400157993230892,0.00400157993230892,0.12398068296242,0.0491928498166741,0.00491928498166741,0.125895144323847,0.0510764173956663,0.00510764173956663,0.510934464153052,0.00801386396827749,0.000801386396827749,0.594572295775292,0.0128448870040904,0.00128448870040904,0.386953781190632,0.041446385023729,0.0041446385023729,0.94520757016315,0.0383584622375003,0.00383584622375003,0.0490889028455357,0.0176579526605551,0.00176579526605551,0.992288060123002,0.0069907199198492,0.00069907199198492,0.188163704018047,0.728165642213324,0.0728165642213324,0.61,0.490207130000197,0.0490207130000197,0.39,0.490207130000197,0.0490207130000197,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
3,100,5,100,23.8458044748147,14.9547581076534,1.49547581076534,1.62429037951373,0.121627176346396,0.0121627176346396,0.944099589121415,0.0295543394909727,0.00295543394909727,0.123483171097225,0.0349072819387353,0.00349072819387353,0.125340768337577,0.0363487734929217,0.00363487734929217,0.510769406076597,0.00585699820360788,0.000585699820360788,0.59430349481533,0.00940767096155851,0.000940767096155851,0.387286234979371,0.0292087307127384,0.00292087307127384,0.945951767151897,0.0278787425887242,0.00278787425887242,0.0488138373667851,0.0131101159901749,0.00131101159901749,0.992291501803252,0.00420146457813466,0.000420146457813466,0.116058277063192,0.328400593318793,0.0328400593318793,0.562,0.221464364281174,0.0221464364281174,0.438,0.221464364281174,0.0221464364281174,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
3,100,10,100,21.2245215172221,10.2153564308056,1.02153564308056,3.24513449392823,0.203458737057145,0.0203458737057145,0.94271702514307,0.0265122196016109,0.00265122196016109,0.125539974908886,0.0308853344837222,0.00308853344837222,0.127467009426314,0.0322260939991614,0.00322260939991614,0.511067078507189,0.00525427838057251,0.000525427838057251,0.594779553366301,0.00845548103555583,0.000845548103555583,0.385527103598303,0.0257255113648208,0.00257255113648208,0.944508404430509,0.0249223730217727,0.00249223730217727,0.0512870509716063,0.00859423683595542,0.000859423683595542,0.991154022605032,0.00317595880472643,0.000317595880472643,0.0945000012486957,0.169782681963077,0.0169782681963077,0.552888888888889,0.10906214028112,0.010906214028112,0.447111111111111,0.10906214028112,0.010906214028112,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
3,100,50,100,19.1332415441205,5.26953965436081,0.526953965436081,16.0851090662771,0.816266472959757,0.0816266472959757,0.942996203863183,0.0187509807740735,0.00187509807740735,0.125499788550557,0.0220740553168206,0.00220740553168206,0.127413202678284,0.0230470536111303,0.00230470536111303,0.511043811345153,0.00376992942776831,0.000376992942776831,0.594739124627429,0.00606321497965679,0.000606321497965679,0.385544022794597,0.0183410355656194,0.00183410355656194,0.944592580132562,0.0178986418015474,0.00178986418015474,0.051720505717343,0.00401491033695409,0.000401491033695409,0.990871573729189,0.0012623269376405,0.00012623269376405,0.0817328181664523,0.0842276419656222,0.00842276419656222,0.55214693877551,0.0525270391371204,0.00525270391371204,0.44785306122449,0.0525270391371204,0.00525270391371204,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
3,200,2,100,68.5416040810758,80.5267482238646,8.05267482238646,0.655915637273144,0.0518535329549961,0.00518535329549961,0.972492492466689,0.0189709851054407,0.00189709851054407,0.0860631141066421,0.0331372622964371,0.00331372622964371,0.0866662174297154,0.0337053000774468,0.00337053000774468,0.505250781947954,0.00371000064912241,0.000371000064912241,0.585516703819738,0.00582440234175919,0.000582440234175919,0.419187667841312,0.0295810787944221,0.00295810787944221,0.97279919541431,0.0187301235946144,0.00187301235946144,0.0362215279549941,0.0145565724353949,0.00145565724353949,0.995685817087898,0.00425202592206641,0.000425202592206641,0.044599919153956,0.750263118998477,0.0750263118998477,0.57,0.497569851956243,0.0497569851956243,0.43,0.497569851956243,0.0497569851956243,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
3,200,5,100,45.9270756282018,29.92197774805,2.992197774805,1.64631828342524,0.107624780463882,0.0107624780463882,0.971008695195391,0.0148632431609978,0.00148632431609978,0.0881817301685049,0.0244128833630515,0.00244128833630515,0.0888306145746075,0.0248860465763551,0.00248860465763551,0.505506408627287,0.00287736987401929,0.000287736987401929,0.585918525198423,0.00452403678099852,0.000452403678099852,0.417324678458782,0.0216230854563096,0.00216230854563096,0.971514777550752,0.0144652300968044,0.00144652300968044,0.036523524659259,0.00897887452651971,0.000897887452651971,0.995490680624286,0.00233218473569173,0.000233218473569173,0.0977384043032107,0.30205357017705,0.030205357017705,0.573,0.199420878718069,0.0199420878718069,0.427,0.199420878718069,0.0199420878718069,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
3,200,10,100,39.5180456196265,16.5632218999419,1.65632218999419,3.30550146783435,0.173776933618233,0.0173776933618233,0.969890967688015,0.0130807354187168,0.00130807354187168,0.0904144650045559,0.0217349653171214,0.00217349653171214,0.0911021247771858,0.0221576828505407,0.00221576828505407,0.50574901295242,0.00255382398232397,0.000255382398232397,0.586298420760307,0.00401114934715682,0.000401114934715682,0.415334547947864,0.0192311058602106,0.00192311058602106,0.970283030872455,0.0128701574642887,0.00128701574642887,0.036792032521978,0.00704775003658232,0.000704775003658232,0.995439457470502,0.00165520869443607,0.000165520869443607,0.0957645039600632,0.174049601084575,0.0174049601084575,0.567555555555556,0.117733935045421,0.0117733935045421,0.432444444444444,0.117733935045421,0.0117733935045421,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
3,200,50,100,37.0828023987846,12.2427365211303,1.22427365211303,16.4525357162005,0.705742337385744,0.0705742337385744,0.969633731917949,0.0110786192161195,0.00110786192161195,0.090294450861466,0.0175453971824676,0.00175453971824676,0.091004494185932,0.0179226465770692,0.00179226465770692,0.505786997366381,0.00213578252864273,0.000213578252864273,0.586364350519506,0.00336051354569858,0.000336051354569858,0.415492546504915,0.0154250927731275,0.00154250927731275,0.970142561714449,0.010716949735344,0.0010716949735344,0.0366109732178238,0.00414361763049784,0.000414361763049784,0.995534974610732,0.000715574218085388,7.15574218085388e-05,0.102847146375118,0.110503984053179,0.0110503984053179,0.565412244897959,0.0697502172803461,0.00697502172803461,0.434587755102041,0.0697502172803461,0.00697502172803461,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
3,500,2,100,142.368385001827,140.107472365887,14.0107472365887,0.659343747205965,0.0328284704401617,0.00328284704401617,0.987377663591602,0.00922407786005343,0.000922407786005343,0.0578257827849957,0.0220286137938851,0.00220286137938851,0.0580140216210955,0.0222186086855677,0.00222186086855677,0.502395283189494,0.00177030055100846,0.000177030055100846,0.581056183539238,0.00275127445849742,0.000275127445849742,0.444569500404498,0.0203269188166993,0.00203269188166993,0.987407773164874,0.00918590865898994,0.000918590865898994,0.0217788145872787,0.00821763632519113,0.000821763632519113,0.998474113614649,0.00146603033098575,0.000146603033098575,0.113276340734649,0.689377706955584,0.0689377706955584,0.54,0.500908265962033,0.0500908265962033,0.46,0.500908265962033,0.0500908265962033,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
3,500,5,100,115.139067433199,78.5727022583024,7.85727022583024,1.65082072693965,0.0587027632421103,0.00587027632421103,0.987986475816076,0.00637693739271456,0.000637693739271456,0.0560769478433354,0.0156481219727985,0.00156481219727985,0.0562525283564938,0.0157762633801854,0.00157762633801854,0.502274821608062,0.0012205258748987,0.00012205258748987,0.580869240204149,0.0018966575847441,0.00018966575847441,0.446197873764726,0.0144776438610059,0.00144776438610059,0.988035397962332,0.00633549452200396,0.000633549452200396,0.0227725405832699,0.00584791448234879,0.000584791448234879,0.998344940010089,0.00081308567920866,8.13085679208659e-05,0.142262542786735,0.288615938961203,0.0288615938961203,0.583,0.201537023192196,0.0201537023192196,0.417,0.201537023192196,0.0201537023192196,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
3,500,10,100,106.211008544662,65.0014694181357,6.50014694181357,3.31134625779071,0.0932553070157633,0.00932553070157633,0.987890316585912,0.00592240662180238,0.000592240662180238,0.0558589125310066,0.0143213374790897,0.00143213374790897,0.0560386660879493,0.0144430752317672,0.00144430752317672,0.502286862256444,0.0011236405131811,0.00011236405131811,0.580888599895466,0.00174637771872229,0.000174637771872229,0.446427949725438,0.0132306603184921,0.00132306603184921,0.987979075620746,0.00583012475866963,0.000583012475866963,0.0225709185016081,0.00432253235454541,0.000432253235454541,0.998294413981697,0.0006090946785433,6.090946785433e-05,0.0942206340347621,0.168869607288967,0.0168869607288967,0.556444444444444,0.114795045544684,0.0114795045544684,0.443555555555556,0.114795045544684,0.0114795045544684,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
3,500,50,100,91.9656617741462,29.5768469454697,2.95768469454697,16.5748105446863,0.382678948665754,0.0382678948665754,0.987768994625977,0.00473030232570772,0.000473030232570772,0.0566754194509039,0.0112608311458736,0.00112608311458736,0.0568539679589135,0.0113621833534901,0.00113621833534901,0.502309147192576,0.000900898791480947,9.00898791480947e-05,0.58092240934429,0.00139991203352674,0.000139991203352674,0.445633727741672,0.0103692471953539,0.00103692471953539,0.987855469635929,0.00467681922111725,0.000467681922111725,0.0231810525301895,0.00227922709269245,0.000227922709269245,0.998229799569134,0.000249688502938768,2.49688502938768e-05,0.108509205360604,0.110123429192933,0.0110123429192933,0.568718367346939,0.0704316093598589,0.00704316093598589,0.431281632653061,0.0704316093598589,0.00704316093598589,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
3,1000,2,100,298.911974725854,311.177836535074,31.1177836535074,0.663986378900843,0.0221476612677523,0.00221476612677523,0.993830344544913,0.00467088441841304,0.000467088441841304,0.0405121457059728,0.0154834441595322,0.00154834441595322,0.0405757688676008,0.0155522129411194,0.00155522129411194,0.501164407183153,0.000893158943110843,8.93158943110843e-05,0.579147396798575,0.00138269044663125,0.000138269044663125,0.46065226147718,0.014633783235526,0.0014633783235526,0.993834781962866,0.00468710633593237,0.000468710633593237,0.0161469918102177,0.00596412366385324,0.000596412366385324,0.999084151373936,0.0009105534052558,9.105534052558e-05,0.0510297210546721,0.708426835027908,0.0708426835027908,0.53,0.501613558046592,0.0501613558046592,0.47,0.501613558046592,0.0501613558046592,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
3,1000,5,100,222.815036229881,130.619934605259,13.0619934605259,1.65983466240369,0.0444760037091432,0.00444760037091432,0.994082321970755,0.00309722848710992,0.000309722848710992,0.0396205211893041,0.0109015919160797,0.00109015919160797,0.0396796631293372,0.0109443520837743,0.00109443520837743,0.5011161260966,0.000589852473538181,5.89852473538181e-05,0.579072562902641,0.000912193491261922,9.12193491261922e-05,0.461495604907296,0.010333004276608,0.0010333004276608,0.994087277394204,0.00310471789228669,0.000310471789228669,0.016661095094715,0.00369311871013235,0.000369311871013235,0.99909876486765,0.000421719475264127,4.21719475264127e-05,0.112351549754453,0.297189269990917,0.0297189269990917,0.568,0.195856059287416,0.0195856059287416,0.432,0.195856059287416,0.0195856059287416,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
