"scenario","K","n","p","n_rep","info_gain_mean","info_gain_sd","info_gain_mcse","radius_prop_mean","radius_prop_sd","radius_prop_mcse","mean_eta_B_waba_mean","mean_eta_B_waba_sd","mean_eta_B_waba_mcse","mean_E_waba_mean","mean_E_waba_sd","mean_E_waba_mcse","mean_eta_B_int_mean","mean_eta_B_int_sd","mean_eta_B_int_mcse","mean_E_int_mean","mean_E_int_sd","mean_E_int_mcse","mean_delta_eta_mean","mean_delta_eta_sd","mean_delta_eta_mcse","mean_pi_R_mean","mean_pi_R_sd","mean_pi_R_mcse","mean_E_R_het_int_mean","mean_E_R_het_int_sd","mean_E_R_het_int_mcse","mean_r_R_billard_mean","mean_r_R_billard_sd","mean_r_R_billard_mcse","mean_r_R_het_signed_mean","mean_r_R_het_signed_sd","mean_r_R_het_signed_mcse","prop_r_R_het_positive_mean","prop_r_R_het_positive_sd","prop_r_R_het_positive_mcse","prop_r_R_het_negative_mean","prop_r_R_het_negative_sd","prop_r_R_het_negative_mcse","prop_r_R_het_undefined_mean","prop_r_R_het_undefined_sd","prop_r_R_het_undefined_mcse","n_between_waba_mean","n_between_waba_sd","n_between_waba_mcse","n_between_int_mean","n_between_int_sd","n_between_int_mcse","n_equivocal_waba_mean","n_equivocal_waba_sd","n_equivocal_waba_mcse","n_equivocal_int_mean","n_equivocal_int_sd","n_equivocal_int_mcse","level5_mode","level5_note","equivocal_within_deg","equivocal_between_deg","equivocal_within_threshold","equivocal_between_threshold"
"complete_null",2,500,10,30,216.299263229141,147.249958841002,26.8840413496413,0.993258077483832,0.0042097719166383,0.000768595680231519,0.0378197953430729,0.0125902911141277,0.0022986621495882,0.0379078803197794,0.012661252417301,0.00231161785174085,0.501274765536061,0.000788110795700642,0.000143888686872862,0.579320707842396,0.00122262536365257,0.000223219830350157,0.463454970192988,0.0118409198744828,0.00216184630562182,0.993280077585892,0.0041112804033223,0.000750613672376188,0.0138461321101243,0.00379237773783874,0.000692390277864897,0.999224947552131,0.000393125467713916,7.17745621988936e-05,NA,NA,NA,0.522222222222222,0.0835055691354077,0.01524596129759,0.477777777777778,0.0835055691354077,0.01524596129759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"k2_sign_only","K=2 sign-only: P(+)=0.52, P(-)=0.48, undef=0.00",37.5,52.5,0.76732698797896,1.30322537284121
"complete_null",5,500,10,30,48.3800543224165,13.7019869899072,2.50162911900482,0.977758496408764,0.00595976232690622,0.00108809875460534,0.0820181196511065,0.0117188247207521,0.00213955488233503,0.08240187888372,0.0118626226636981,0.00216580867469316,0.504227367433468,0.00113408562609439,0.000207054759851422,0.583899237707336,0.00176549504090898,0.000322333819689784,0.422209247782361,0.0105952632068737,0.00193442155370308,0.977860540354618,0.00585557854625474,0.00106907748567568,0.0351425514593271,0.00442261313540728,0.000807454992460406,0.99631332130742,0.000898421445271796,0.000164028563907252,0.102360083234225,0.111546122786829,0.0203654425508625,0.577777777777778,0.101918589536679,0.0186077035061163,0.422222222222222,0.101918589536679,0.0186077035061163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"graded","",37.5,52.5,0.76732698797896,1.30322537284121
"complete_null",10,500,10,30,19.6672504022784,4.6629595815077,0.851336049175539,0.946514646235286,0.0118591716358396,0.00216517860609159,0.132377499826886,0.0161165383683305,0.00294246387107737,0.133771920417844,0.0165855146813895,0.00302808683961005,0.510367035342899,0.00240091667266933,0.000438345406770414,0.59351926575489,0.00378709468960961,0.000691425729635736,0.377989535516013,0.0137268949767361,0.0025061766744209,0.946732364714677,0.0119470426935214,0.00218122159290632,0.0530920046416777,0.005351262840861,0.000977002456359582,0.992086976259337,0.00154186637599947,0.00028150499826455,0.106520004459081,0.07421165551468,0.0135491325850643,0.637037037037037,0.0964827745456233,0.0176152640097744,0.362962962962963,0.0964827745456233,0.0176152640097744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"graded","",37.5,52.5,0.76732698797896,1.30322537284121
