"pilot_version","pilot_complete_scenarios","pilot_complete_K","pilot_complete_n","pilot_complete_p","pilot_complete_reps","pilot_comparator_scenarios","pilot_comparator_K","pilot_comparator_n","pilot_comparator_p","pilot_comparator_reps","equivocal_within_deg","equivocal_between_deg","equivocal_within_threshold","equivocal_between_threshold","classification_rule","k2_level5_rule","mcse_definition"
"v1","complete_null","2,5,10",500,10,30,"spread_only,complete_null",5,500,10,30,37.5,52.5,0.76732698797896,1.30322537284121,"Between if E > tan(52.5 deg); Within if E < tan(37.5 deg); otherwise Equivocal","r_R_het saved as sign-only / structurally degenerate for K = 2","MCSE = SD / sqrt(R)"
