"setting","n","rep","B","delta_E_truth","delta_A_truth","r_R_het_truth","delta_E_estimate","delta_E_lower","delta_E_upper","delta_E_defined","delta_E_length","delta_E_coverage","delta_A_estimate","delta_A_lower","delta_A_upper","delta_A_defined","delta_A_length","delta_A_coverage","r_R_het_estimate","r_R_het_lower","r_R_het_upper","r_R_het_defined","r_R_het_length","r_R_het_coverage","group_sizes"
"skewed_lognormal_balanced",100,61,199,0.335133333333333,0.339426490971632,0.927105069301106,-0.180095146080531,-1.10216955787006,0.49041383299066,TRUE,1.59258339086072,TRUE,0.262413131250103,0.102412097323281,0.467567507126883,TRUE,0.365155409803602,TRUE,0.00841758238155744,-0.818004496975656,0.736532080810298,TRUE,1.55453657778595,FALSE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,62,199,0.335133333333333,0.339426490971632,0.927105069301106,0.524691270289287,0.183742372452814,0.999126706166219,TRUE,0.815384333713406,TRUE,0.0980091062833589,0.0520804234828117,0.578111340166217,TRUE,0.526030916683406,TRUE,0.45630666326256,-0.139759145116064,0.95110621113005,TRUE,1.09086535624611,TRUE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,63,199,0.335133333333333,0.339426490971632,0.927105069301106,-0.125636499127948,-0.626090472683013,0.637418377735459,TRUE,1.26350885041847,TRUE,0.261092124917248,0.161977578147592,0.460180014110701,TRUE,0.298202435963109,TRUE,0.103939734371309,-0.401463791671428,0.70247381792816,TRUE,1.10393760959959,FALSE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,64,199,0.335133333333333,0.339426490971632,0.927105069301106,-0.91716111919894,-1.93652646399125,0.64795988146825,TRUE,2.5844863454595,TRUE,0.197649320452371,0.111919479370667,0.296933100924592,TRUE,0.185013621553925,FALSE,0.313904905980901,-0.517699122150273,0.794922494121156,TRUE,1.31262161627143,FALSE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,65,199,0.335133333333333,0.339426490971632,0.927105069301106,0.647841543207341,0.508259741648065,0.863364733878878,TRUE,0.355104992230814,FALSE,0.461511578320931,0.374782865768791,0.584476569512439,TRUE,0.209693703743648,FALSE,0.441142420901211,-0.197423620082005,0.905142267135168,TRUE,1.10256588721717,FALSE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,66,199,0.335133333333333,0.339426490971632,0.927105069301106,0.670510339363584,0.409606188922734,1.09237796842872,TRUE,0.682771779505988,FALSE,0.378168245818639,0.2412431522292,0.630530205946787,TRUE,0.389287053717588,TRUE,0.343656124459072,-0.281283762112758,0.952761007237469,TRUE,1.23404476935023,TRUE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,67,199,0.335133333333333,0.339426490971632,0.927105069301106,-0.29589308289875,-1.41724345605916,0.862593556330172,TRUE,2.27983701238934,TRUE,0.224638959889696,0.121937273811405,0.392577079059792,TRUE,0.270639805248387,TRUE,0.50102681472691,-0.554954522021206,0.961536950848614,TRUE,1.51649147286982,TRUE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,68,199,0.335133333333333,0.339426490971632,0.927105069301106,0.698399582394944,0.586991772948262,0.917602553179052,TRUE,0.33061078023079,FALSE,0.523873730174746,0.437163466412204,0.607756536236898,TRUE,0.170593069824694,FALSE,0.701776092255098,-0.395323605058599,0.945116749958536,TRUE,1.34044035501713,TRUE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,69,199,0.335133333333333,0.339426490971632,0.927105069301106,-1.03992288515139,-2.90484322589567,0.628727502196822,TRUE,3.53357072809249,TRUE,0.170286244381528,0.0395046268861806,0.452310141501819,TRUE,0.412805514615639,TRUE,-0.376829905702442,-0.792663156427129,0.830246607166773,TRUE,1.6229097635939,FALSE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,70,199,0.335133333333333,0.339426490971632,0.927105069301106,0.673624540762858,0.492915689048527,0.902084558236547,TRUE,0.409168869188021,FALSE,0.491367283497003,0.385218850895574,0.606194443411765,TRUE,0.220975592516191,FALSE,0.533193782117255,-0.386170999929469,0.897538116598267,TRUE,1.28370911652774,FALSE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,71,199,0.335133333333333,0.339426490971632,0.927105069301106,0.191228485827061,-0.300426147976531,0.828779453222517,TRUE,1.12920560119905,TRUE,0.33713340451093,0.219281351285611,0.533940501211038,TRUE,0.314659149925427,TRUE,0.217293456537145,-0.587312680253798,0.974337758226151,TRUE,1.56165043847995,TRUE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,72,199,0.335133333333333,0.339426490971632,0.927105069301106,0.535380046867842,0.292116860436316,0.868641560613059,TRUE,0.576524700176743,TRUE,0.419693822389214,0.337611761845273,0.540859985529125,TRUE,0.203248223683852,TRUE,0.56403081833904,-0.374340072151585,0.958007871897698,TRUE,1.33234794404928,TRUE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,73,199,0.335133333333333,0.339426490971632,0.927105069301106,0.374620778494119,0.0125544956068725,0.833696131468476,TRUE,0.821141635861604,TRUE,0.409577867831443,0.300361651589141,0.532559674124871,TRUE,0.23219802253573,TRUE,-0.243753587462379,-0.899461757959791,0.90888997242154,TRUE,1.80835173038133,FALSE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,74,199,0.335133333333333,0.339426490971632,0.927105069301106,0.636762327013092,0.462501363708844,0.958735647220614,TRUE,0.49623428351177,FALSE,0.376843015943006,0.280605301804089,0.508488977317139,TRUE,0.22788367551305,TRUE,-0.231717929810893,-0.439876727743243,0.237527588154395,TRUE,0.677404315897638,FALSE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,75,199,0.335133333333333,0.339426490971632,0.927105069301106,0.806711607910477,0.5716185000401,1.22519716395196,TRUE,0.653578663911856,FALSE,0.50098128561045,0.397999356487567,0.602460810288222,TRUE,0.204461453800656,FALSE,0.654805091688819,-0.228549210780569,0.948834847619207,TRUE,1.17738405839978,TRUE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,76,199,0.335133333333333,0.339426490971632,0.927105069301106,0.720007870107114,0.589123647140043,0.962830932807904,TRUE,0.373707285667861,FALSE,0.578582696036512,0.496382209698609,0.689431895940723,TRUE,0.193049686242114,FALSE,0.733856347296594,-0.394364628707531,0.97265068905062,TRUE,1.36701531775815,TRUE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,77,199,0.335133333333333,0.339426490971632,0.927105069301106,0.63110032416683,0.47782160242676,0.817994868226218,TRUE,0.340173265799458,FALSE,0.537669935368663,0.455865427970272,0.641460993165077,TRUE,0.185595565194805,FALSE,0.407663108269041,-0.419676255535444,0.94098291133514,TRUE,1.36065916687058,TRUE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,78,199,0.335133333333333,0.339426490971632,0.927105069301106,0.642984324608651,0.445179984395151,0.972850463906408,TRUE,0.527670479511257,FALSE,0.448494878324175,0.343031566696968,0.612288513917862,TRUE,0.269256947220894,FALSE,0.39939765075654,-0.749873993024801,0.937138510552388,TRUE,1.68701250357719,TRUE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,79,199,0.335133333333333,0.339426490971632,0.927105069301106,0.676406160615011,0.477380374463343,0.930815688098859,TRUE,0.453435313635516,FALSE,0.400879392268315,0.309376703676494,0.512828086272486,TRUE,0.203451382595992,TRUE,0.688077202973612,-0.377255167989929,0.951111341349043,TRUE,1.32836650933897,TRUE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,80,199,0.335133333333333,0.339426490971632,0.927105069301106,0.408108377310596,0.228162823548512,0.611467450237124,TRUE,0.383304626688611,TRUE,0.394042547495393,0.252162740293323,0.648957739635379,TRUE,0.396794999342056,TRUE,-0.308650711378158,-0.691524824772198,0.685462416123585,TRUE,1.37698724089578,FALSE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,81,199,0.335133333333333,0.339426490971632,0.927105069301106,0.490307111485031,0.28610496214033,0.782149532477139,TRUE,0.496044570336809,TRUE,0.420903144153966,0.301731853787337,0.5721684726711,TRUE,0.270436618883763,TRUE,-0.870084952099172,-0.969137346868981,0.247664943457468,TRUE,1.21680229032645,FALSE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,82,199,0.335133333333333,0.339426490971632,0.927105069301106,0.411695815385994,0.104748732989604,0.791044747856384,TRUE,0.68629601486678,TRUE,0.390818722716577,0.251010371160049,0.569508674101976,TRUE,0.318498302941927,TRUE,0.0241494749808725,-0.506711037199474,0.819576712309112,TRUE,1.32628774950859,FALSE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,83,199,0.335133333333333,0.339426490971632,0.927105069301106,0.612835129530707,0.484209128932141,0.825801105186925,TRUE,0.341591976254784,FALSE,0.521554284017937,0.422451606880602,0.626412550445352,TRUE,0.203960943564749,FALSE,0.658829259138951,-0.110838972098416,0.94499376296927,TRUE,1.05583273506769,TRUE,"20,20,20,20,20"
