"output_version","n_reps","K_values","n_values","p_values","scenarios","focal_n","focal_p","p_sensitivity_K","p_sensitivity_n","comparator_scenarios","comparator_alpha","equivocal_within_deg","equivocal_between_deg","equivocal_within_threshold","equivocal_between_threshold","classification_rule","mcse_definition","k2_level5_rule"
"v4",100,"2,3,5,10","100,200,500,1000","2,5,10,50","heteroscedastic,spread_only,homoscedastic,nonlinear_var,complete_null",500,10,5,500,"spread_only,complete_null",0.05,37.5,52.5,0.76732698797896,1.30322537284121,"Between if E > tan(52.5 deg); Within if E < tan(37.5 deg); otherwise Equivocal","MCSE = SD / sqrt(R)","r_R_het saved as sign-only / structurally degenerate for K = 2"
