"scenario","n","rep","true_delta_E_1","true_delta_A_12","true_r_R_het_12","true_r_R_het_defined","sample_delta_E_1","sample_delta_A_12","sample_r_R_het_12","sample_r_R_het_defined","ci_delta_E_lower","ci_delta_E_upper","ci_delta_A_lower","ci_delta_A_upper","ci_r_R_het_lower","ci_r_R_het_upper","cover_delta_E_1","cover_delta_A_12","cover_r_R_het_12","len_delta_E_1","len_delta_A_12","len_r_R_het_12","bf_pvalue_x1","reject_bf_x1","reject_r_R_het_zero","boot_r_R_het_defined_rate"
"orthogonal_heterogeneity",100,182,0.270133333333333,0.317471108723608,1.33852120059939e-16,TRUE,-0.247115876667326,0.219029779563965,-0.0817191038094321,TRUE,-0.467713696776701,0.234004013147705,0.151255109356292,0.299909766669657,-0.634963732680264,0.532795895160829,FALSE,FALSE,TRUE,0.701717709924407,0.148654657313364,1.16775962784109,0.131800010743613,FALSE,FALSE,1
"orthogonal_heterogeneity",100,183,0.270133333333333,0.317471108723608,1.33852120059939e-16,TRUE,0.0681611607996678,0.30955547010279,0.210469743745266,TRUE,-0.149801061317436,0.485316997595678,0.235321855243265,0.393943542499152,-0.354700653206072,0.845640460268264,TRUE,TRUE,TRUE,0.635118058913113,0.158621687255886,1.20034111347434,0.0731484637487224,FALSE,FALSE,1
"orthogonal_heterogeneity",100,184,0.270133333333333,0.317471108723608,1.33852120059939e-16,TRUE,0.331845946343613,0.316243559275592,0.140099511867193,TRUE,0.0229368415040953,0.795202968937104,0.236595203501568,0.382813078860775,-0.499695661251007,0.725786433525735,TRUE,TRUE,TRUE,0.772266127433008,0.146217875359207,1.22548209477674,0.108231339712851,FALSE,FALSE,1
"orthogonal_heterogeneity",100,185,0.270133333333333,0.317471108723608,1.33852120059939e-16,TRUE,0.432131519704277,0.333947352005476,0.167366310357466,TRUE,-0.091927185826848,1.19484941022919,0.24226423104693,0.41243679393284,-0.380530231404367,0.647811957679646,TRUE,TRUE,TRUE,1.28677659605604,0.170172562885909,1.02834218908401,0.0106295323067854,TRUE,FALSE,1
"orthogonal_heterogeneity",100,186,0.270133333333333,0.317471108723608,1.33852120059939e-16,TRUE,0.277828084679621,0.292977901689885,-0.0636128718007697,TRUE,-0.0730055766226741,0.767586555346348,0.212324872535846,0.387991763829263,-0.603278304502426,0.578324221955075,TRUE,TRUE,TRUE,0.840592131969022,0.175666891293417,1.1816025264575,0.138893320993681,FALSE,FALSE,1
"orthogonal_heterogeneity",100,187,0.270133333333333,0.317471108723608,1.33852120059939e-16,TRUE,0.511501144298602,0.340006281129787,0.625916861477659,TRUE,0.103813828597259,1.19964424673956,0.253113429656248,0.434768719533944,0.0124722066382702,0.904827957778165,TRUE,TRUE,FALSE,1.0958304181423,0.181655289877696,0.892355751139895,0.0213346703596131,TRUE,TRUE,1
"orthogonal_heterogeneity",100,188,0.270133333333333,0.317471108723608,1.33852120059939e-16,TRUE,0.757129816352327,0.34790718520681,0.236347015542243,TRUE,0.34318913581709,1.45108959169657,0.259771077615615,0.44566811120033,-0.29316260077663,0.753674869865106,FALSE,TRUE,TRUE,1.10790045587948,0.185897033584715,1.04683747064174,0.028657686741053,TRUE,FALSE,1
"orthogonal_heterogeneity",100,189,0.270133333333333,0.317471108723608,1.33852120059939e-16,TRUE,0.165852108394675,0.285044991631435,-0.0475059156819489,TRUE,-0.114202616679838,0.760426771382529,0.197381902544333,0.362149159873412,-0.544209901946658,0.424447098279111,TRUE,TRUE,TRUE,0.874629388062367,0.164767257329079,0.968657000225768,0.00886857095297311,TRUE,FALSE,1
"orthogonal_heterogeneity",100,190,0.270133333333333,0.317471108723608,1.33852120059939e-16,TRUE,0.108480950240879,0.265112571888067,-0.220104418744478,TRUE,-0.158528683342137,0.722041711220537,0.195487062676366,0.331316886307797,-0.737135021490375,0.377397038909366,TRUE,TRUE,TRUE,0.880570394562674,0.135829823631431,1.11453206039974,0.00843833098609281,TRUE,FALSE,1
"orthogonal_heterogeneity",100,191,0.270133333333333,0.317471108723608,1.33852120059939e-16,TRUE,0.0777499819497336,0.274622887524209,-0.324534658441046,TRUE,-0.255611129674225,0.652981121224145,0.1837320078284,0.357717879151125,-0.794803652687663,0.523616464383744,TRUE,TRUE,TRUE,0.90859225089837,0.173985871322725,1.31842011707141,0.0697329573778593,FALSE,FALSE,1
